#,dates,pressure_differential_V,temperature_stream_C
1717,28/08/2021 10:30:00,1.40944,14.577
1718,28/08/2021 10:45:00,1.40669,14.631
1719,28/08/2021 11:00:00,1.40459,14.668
1720,28/08/2021 11:15:00,1.40425,14.738
1721,28/08/2021 11:30:00,1.40425,14.797
1722,28/08/2021 11:45:00,1.40631,14.798
1723,28/08/2021 12:00:00,1.40967,14.874
1724,28/08/2021 12:15:00,1.4107,14.97
1725,28/08/2021 12:30:00,1.40871,15.082
1726,28/08/2021 12:45:00,1.41081,15.233
1727,28/08/2021 13:00:00,1.40982,15.394
1728,28/08/2021 13:15:00,1.41165,15.476
1729,28/08/2021 13:30:00,1.40829,15.566
1730,28/08/2021 13:45:00,1.40845,15.57
1731,28/08/2021 14:00:00,1.40799,15.642
1732,28/08/2021 14:15:00,1.41077,15.715
1733,28/08/2021 14:30:00,1.40711,15.743
1734,28/08/2021 14:45:00,1.40547,15.837
1735,28/08/2021 15:00:00,1.41073,15.909
1736,28/08/2021 15:15:00,1.40936,15.989
1737,28/08/2021 15:30:00,1.40898,16.071
1738,28/08/2021 15:45:00,1.40696,16.086
1739,28/08/2021 16:00:00,1.41199,16.122
1740,28/08/2021 16:15:00,1.4089,16.178
1741,28/08/2021 16:30:00,1.40364,16.247
1742,28/08/2021 16:45:00,1.40906,16.296
1743,28/08/2021 17:00:00,1.40703,16.33
1744,28/08/2021 17:15:00,1.41073,16.332
1745,28/08/2021 17:30:00,1.40921,16.326
1746,28/08/2021 17:45:00,1.4049,16.318
1747,28/08/2021 18:00:00,1.40719,16.308
1748,28/08/2021 18:15:00,1.41051,16.305
1749,28/08/2021 18:30:00,1.41073,16.287
1750,28/08/2021 18:45:00,1.40352,16.274
1751,28/08/2021 19:00:00,1.41215,16.247
1752,28/08/2021 19:15:00,1.40978,16.207
1753,28/08/2021 19:30:00,1.40879,16.172
1754,28/08/2021 19:45:00,1.40959,16.14
1755,28/08/2021 20:00:00,1.40482,16.101
1756,28/08/2021 20:15:00,1.40818,16.064
1757,28/08/2021 20:30:00,1.41184,16.026
1758,28/08/2021 20:45:00,1.41169,15.991
1759,28/08/2021 21:00:00,1.40639,15.958
1760,28/08/2021 21:15:00,1.41524,15.925
1761,28/08/2021 21:30:00,1.40963,15.894
1762,28/08/2021 21:45:00,1.40974,15.861
1763,28/08/2021 22:00:00,1.40593,15.825
1764,28/08/2021 22:15:00,1.40761,15.788
1765,28/08/2021 22:30:00,1.41268,15.752
1766,28/08/2021 22:45:00,1.40898,15.715
1767,28/08/2021 23:00:00,1.41077,15.679
1768,28/08/2021 23:15:00,1.40829,15.649
1769,28/08/2021 23:30:00,1.40864,15.616
1770,28/08/2021 23:45:00,1.41009,15.588
1771,29/08/2021 00:00:00,1.40639,15.561
1772,29/08/2021 00:15:00,1.40936,15.536
1773,29/08/2021 00:30:00,1.40787,15.508
1774,29/08/2021 00:45:00,1.40749,15.479
1775,29/08/2021 01:00:00,1.40925,15.451
1776,29/08/2021 01:15:00,1.41424,15.424
1777,29/08/2021 01:30:00,1.41112,15.397
1778,29/08/2021 01:45:00,1.41325,15.373
1779,29/08/2021 02:00:00,1.40799,15.351
1780,29/08/2021 02:15:00,1.41279,15.333
1781,29/08/2021 02:30:00,1.40822,15.312
1782,29/08/2021 02:45:00,1.40776,15.294
1783,29/08/2021 03:00:00,1.40658,15.275
1784,29/08/2021 03:15:00,1.40612,15.257
1785,29/08/2021 03:30:00,1.40902,15.24
1786,29/08/2021 03:45:00,1.41165,15.225
1787,29/08/2021 04:00:00,1.41192,15.212
1788,29/08/2021 04:15:00,1.40864,15.197
1789,29/08/2021 04:30:00,1.41333,15.182
1790,29/08/2021 04:45:00,1.40803,15.164
1791,29/08/2021 05:00:00,1.41184,15.145
1792,29/08/2021 05:15:00,1.40635,15.127
1793,29/08/2021 05:30:00,1.40909,15.105
1794,29/08/2021 05:45:00,1.40806,15.084
1795,29/08/2021 06:00:00,1.40402,15.058
1796,29/08/2021 06:15:00,1.40917,15.033
1797,29/08/2021 06:30:00,1.41108,15.004
1798,29/08/2021 06:45:00,1.4094,14.976
1799,29/08/2021 07:00:00,1.41321,14.949
1800,29/08/2021 07:15:00,1.41043,14.924
1801,29/08/2021 07:30:00,1.40982,14.898
1802,29/08/2021 07:45:00,1.4115,14.876
1803,29/08/2021 08:00:00,1.40993,14.855
1804,29/08/2021 08:15:00,1.40749,14.833
1805,29/08/2021 08:30:00,1.41093,14.816
1806,29/08/2021 08:45:00,1.41135,14.812
1807,29/08/2021 09:00:00,1.40936,14.804
1808,29/08/2021 09:15:00,1.41104,14.804
1809,29/08/2021 09:30:00,1.40913,14.81
1810,29/08/2021 09:45:00,1.40711,14.83
1811,29/08/2021 10:00:00,1.40879,14.855
1812,29/08/2021 10:15:00,1.41318,14.906
1813,29/08/2021 10:30:00,1.40982,14.951
1814,29/08/2021 10:45:00,1.41188,15
1815,29/08/2021 11:00:00,1.40646,15.094
1816,29/08/2021 11:15:00,1.40761,15.128
1817,29/08/2021 11:30:00,1.40944,15.202
1818,29/08/2021 11:45:00,1.4118,15.284
1819,29/08/2021 12:00:00,1.40814,15.369
1820,29/08/2021 12:15:00,1.40772,15.439
1821,29/08/2021 12:30:00,1.40921,15.449
1822,29/08/2021 12:45:00,1.41207,15.537
1823,29/08/2021 13:00:00,1.40661,15.548
1824,29/08/2021 13:15:00,1.41279,15.666
1825,29/08/2021 13:30:00,1.40898,15.688
1826,29/08/2021 13:45:00,1.4097,15.7
1827,29/08/2021 14:00:00,1.4107,15.758
1828,29/08/2021 14:15:00,1.41382,15.818
1829,29/08/2021 14:30:00,1.40932,15.897
1830,29/08/2021 14:45:00,1.41409,15.922
1831,29/08/2021 15:00:00,1.40665,15.988
1832,29/08/2021 15:15:00,1.41016,16.025
1833,29/08/2021 15:30:00,1.41386,16.083
1834,29/08/2021 15:45:00,1.41356,16.105
1835,29/08/2021 16:00:00,1.40894,16.129
1836,29/08/2021 16:15:00,1.4115,16.147
1837,29/08/2021 16:30:00,1.40761,16.199
1838,29/08/2021 16:45:00,1.41268,16.298
1839,29/08/2021 17:00:00,1.40944,16.351
1840,29/08/2021 17:15:00,1.4086,16.365
1841,29/08/2021 17:30:00,1.40982,16.357
1842,29/08/2021 17:45:00,1.41184,16.354
1843,29/08/2021 18:00:00,1.41123,16.359
1844,29/08/2021 18:15:00,1.40993,16.369
1845,29/08/2021 18:30:00,1.40829,16.372
1846,29/08/2021 18:45:00,1.40986,16.365
1847,29/08/2021 19:00:00,1.41115,16.348
1848,29/08/2021 19:15:00,1.41196,16.314
1849,29/08/2021 19:30:00,1.40833,16.271
1850,29/08/2021 19:45:00,1.40936,16.228
1851,29/08/2021 20:00:00,1.41264,16.189
1852,29/08/2021 20:15:00,1.4115,16.155
1853,29/08/2021 20:30:00,1.41405,16.122
1854,29/08/2021 20:45:00,1.41058,16.089
1855,29/08/2021 21:00:00,1.40822,16.059
1856,29/08/2021 21:15:00,1.41142,16.029
1857,29/08/2021 21:30:00,1.41238,15.997
1858,29/08/2021 21:45:00,1.41314,15.964
1859,29/08/2021 22:00:00,1.41234,15.927
1860,29/08/2021 22:15:00,1.4123,15.891
1861,29/08/2021 22:30:00,1.41283,15.852
1862,29/08/2021 22:45:00,1.4168,15.81
1863,29/08/2021 23:00:00,1.41524,15.772
1864,29/08/2021 23:15:00,1.41093,15.731
1865,29/08/2021 23:30:00,1.4123,15.693
1866,29/08/2021 23:45:00,1.41737,15.657
1867,30/08/2021 00:00:00,1.41043,15.625
1868,30/08/2021 00:15:00,1.41058,15.594
1869,30/08/2021 00:30:00,1.41409,15.566
1870,30/08/2021 00:45:00,1.41432,15.537
1871,30/08/2021 01:00:00,1.4136,15.512
1872,30/08/2021 01:15:00,1.41455,15.484
1873,30/08/2021 01:30:00,1.41054,15.458
1874,30/08/2021 01:45:00,1.40761,15.431
1875,30/08/2021 02:00:00,1.41279,15.403
1876,30/08/2021 02:15:00,1.41253,15.381
1877,30/08/2021 02:30:00,1.41268,15.354
1878,30/08/2021 02:45:00,1.41478,15.329
1879,30/08/2021 03:00:00,1.41188,15.303
1880,30/08/2021 03:15:00,1.41211,15.279
1881,30/08/2021 03:30:00,1.41611,15.257
1882,30/08/2021 03:45:00,1.41302,15.234
1883,30/08/2021 04:00:00,1.41161,15.209
1884,30/08/2021 04:15:00,1.41325,15.185
1885,30/08/2021 04:30:00,1.41062,15.166
1886,30/08/2021 04:45:00,1.41329,15.146
1887,30/08/2021 05:00:00,1.40909,15.13
1888,30/08/2021 05:15:00,1.41585,15.112
1889,30/08/2021 05:30:00,1.4126,15.093
1890,30/08/2021 05:45:00,1.41691,15.072
1891,30/08/2021 06:00:00,1.40993,15.052
1892,30/08/2021 06:15:00,1.41218,15.036
1893,30/08/2021 06:30:00,1.40799,15.021
1894,30/08/2021 06:45:00,1.41123,15.003
1895,30/08/2021 07:00:00,1.41333,14.989
1896,30/08/2021 07:15:00,1.41703,14.978
1897,30/08/2021 07:30:00,1.41066,14.966
1898,30/08/2021 07:45:00,1.40993,14.957
1899,30/08/2021 08:00:00,1.40719,14.949
1900,30/08/2021 08:15:00,1.41455,14.943
1901,30/08/2021 08:30:00,1.41176,14.939
1902,30/08/2021 08:45:00,1.41367,14.939
1903,30/08/2021 09:00:00,1.41299,14.94
1904,30/08/2021 09:15:00,1.41295,14.945
1905,30/08/2021 09:30:00,1.41497,14.964
1906,30/08/2021 09:45:00,1.41253,14.969
1907,30/08/2021 10:00:00,1.41505,14.987
1908,30/08/2021 10:15:00,1.41505,15
1909,30/08/2021 10:30:00,1.41276,15.028
1910,30/08/2021 10:45:00,1.41135,15.057
1911,30/08/2021 11:00:00,1.41402,15.082
1912,30/08/2021 11:15:00,1.41203,15.109
1913,30/08/2021 11:30:00,1.41695,15.172
1914,30/08/2021 11:45:00,1.41459,15.224
1915,30/08/2021 12:00:00,1.41341,15.329
1916,30/08/2021 12:15:00,1.41051,15.408
1917,30/08/2021 12:30:00,1.41207,15.479
1918,30/08/2021 12:45:00,1.41615,15.523
1919,30/08/2021 13:00:00,1.41699,15.591
1920,30/08/2021 13:15:00,1.41444,15.634
1921,30/08/2021 13:30:00,1.41516,15.704
1922,30/08/2021 13:45:00,1.41436,15.736
1923,30/08/2021 14:00:00,1.41493,15.776
1924,30/08/2021 14:15:00,1.41211,15.795
1925,30/08/2021 14:30:00,1.41485,15.797
1926,30/08/2021 14:45:00,1.41089,15.8
1927,30/08/2021 15:00:00,1.41947,15.828
1928,30/08/2021 15:15:00,1.41547,15.858
1929,30/08/2021 15:30:00,1.41711,15.871
1930,30/08/2021 15:45:00,1.41268,15.897
1931,30/08/2021 16:00:00,1.41306,15.939
1932,30/08/2021 16:15:00,1.41138,15.958
1933,30/08/2021 16:30:00,1.41627,15.998
1934,30/08/2021 16:45:00,1.41432,16.032
1935,30/08/2021 17:00:00,1.41417,16.052
1936,30/08/2021 17:15:00,1.41466,16.062
1937,30/08/2021 17:30:00,1.41451,16.076
1938,30/08/2021 17:45:00,1.41855,16.082
1939,30/08/2021 18:00:00,1.41703,16.091
1940,30/08/2021 18:15:00,1.41684,16.104
1941,30/08/2021 18:30:00,1.41444,16.101
1942,30/08/2021 18:45:00,1.41554,16.099
1943,30/08/2021 19:00:00,1.4131,16.086
1944,30/08/2021 19:15:00,1.40757,16.074
1945,30/08/2021 19:30:00,1.41623,16.062
1946,30/08/2021 19:45:00,1.41459,16.05
1947,30/08/2021 20:00:00,1.41421,16.035
1948,30/08/2021 20:15:00,1.41669,16.022
1949,30/08/2021 20:30:00,1.41516,16.006
1950,30/08/2021 20:45:00,1.41749,15.986
1951,30/08/2021 21:00:00,1.4181,15.964
1952,30/08/2021 21:15:00,1.41558,15.943
1953,30/08/2021 21:30:00,1.41211,15.916
1954,30/08/2021 21:45:00,1.4173,15.889
1955,30/08/2021 22:00:00,1.41981,15.858
1956,30/08/2021 22:15:00,1.41436,15.828
1957,30/08/2021 22:30:00,1.41669,15.801
1958,30/08/2021 22:45:00,1.4173,15.779
1959,30/08/2021 23:00:00,1.41714,15.764
1960,30/08/2021 23:15:00,1.41768,15.752
1961,30/08/2021 23:30:00,1.41371,15.745
1962,30/08/2021 23:45:00,1.41119,15.737
1963,31/08/2021 00:00:00,1.41356,15.733
1964,31/08/2021 00:15:00,1.41512,15.73
1965,31/08/2021 00:30:00,1.41917,15.728
1966,31/08/2021 00:45:00,1.41447,15.727
1967,31/08/2021 01:00:00,1.41581,15.728
1968,31/08/2021 01:15:00,1.40814,15.728
1969,31/08/2021 01:30:00,1.41508,15.73
1970,31/08/2021 01:45:00,1.42023,15.734
1971,31/08/2021 02:00:00,1.41752,15.736
1972,31/08/2021 02:15:00,1.41829,15.74
1973,31/08/2021 02:30:00,1.41985,15.74
1974,31/08/2021 02:45:00,1.41825,15.742
1975,31/08/2021 03:00:00,1.41482,15.739
1976,31/08/2021 03:15:00,1.41382,15.739
1977,31/08/2021 03:30:00,1.41722,15.739
1978,31/08/2021 03:45:00,1.41588,15.737
1979,31/08/2021 04:00:00,1.41745,15.734
1980,31/08/2021 04:15:00,1.41382,15.731
1981,31/08/2021 04:30:00,1.41436,15.725
1982,31/08/2021 04:45:00,1.41737,15.719
1983,31/08/2021 05:00:00,1.4163,15.713
1984,31/08/2021 05:15:00,1.41642,15.706
1985,31/08/2021 05:30:00,1.41386,15.697
1986,31/08/2021 05:45:00,1.41619,15.69
1987,31/08/2021 06:00:00,1.41371,15.681
1988,31/08/2021 06:15:00,1.41367,15.673
1989,31/08/2021 06:30:00,1.42016,15.667
1990,31/08/2021 06:45:00,1.41432,15.66
1991,31/08/2021 07:00:00,1.41642,15.652
1992,31/08/2021 07:15:00,1.4118,15.643
1993,31/08/2021 07:30:00,1.41291,15.633
1994,31/08/2021 07:45:00,1.41466,15.622
1995,31/08/2021 08:00:00,1.41539,15.615
1996,31/08/2021 08:15:00,1.41413,15.611
1997,31/08/2021 08:30:00,1.41428,15.606
1998,31/08/2021 08:45:00,1.41711,15.605
1999,31/08/2021 09:00:00,1.41325,15.602
2000,31/08/2021 09:15:00,1.41161,15.606
2001,31/08/2021 09:30:00,1.41722,15.615
2002,31/08/2021 09:45:00,1.41245,15.637
2003,31/08/2021 10:00:00,1.41543,15.646
2004,31/08/2021 10:15:00,1.41482,15.679
2005,31/08/2021 10:30:00,1.41413,15.724
2006,31/08/2021 10:45:00,1.41829,15.803
2007,31/08/2021 11:00:00,1.41733,15.895
2008,31/08/2021 11:15:00,1.41894,15.997
2009,31/08/2021 11:30:00,1.42058,16.018
2010,31/08/2021 11:45:00,1.41417,16.086
2011,31/08/2021 12:00:00,1.41718,16.125
2012,31/08/2021 12:15:00,1.41726,16.159
2013,31/08/2021 12:30:00,1.41699,16.189
2014,31/08/2021 12:45:00,1.41562,16.222
2015,31/08/2021 13:00:00,1.41867,16.244
2016,31/08/2021 13:15:00,1.41367,16.272
2017,31/08/2021 13:30:00,1.41596,16.332
2018,31/08/2021 13:45:00,1.41886,16.374
2019,31/08/2021 14:00:00,1.41505,16.405
2020,31/08/2021 14:15:00,1.42061,16.445
2021,31/08/2021 14:30:00,1.41951,16.521
2022,31/08/2021 14:45:00,1.41539,16.606
2023,31/08/2021 15:00:00,1.4126,16.624
2024,31/08/2021 15:15:00,1.42081,16.661
2025,31/08/2021 15:30:00,1.41711,16.731
2026,31/08/2021 15:45:00,1.41722,16.81
2027,31/08/2021 16:00:00,1.41531,16.833
2028,31/08/2021 16:15:00,1.41394,16.827
2029,31/08/2021 16:30:00,1.4181,16.856
2030,31/08/2021 16:45:00,1.41611,16.893
2031,31/08/2021 17:00:00,1.41764,16.979
2032,31/08/2021 17:15:00,1.41669,16.957
2033,31/08/2021 17:30:00,1.41676,16.957
2034,31/08/2021 17:45:00,1.41497,16.985
2035,31/08/2021 18:00:00,1.41924,16.982
2036,31/08/2021 18:15:00,1.41516,16.955
2037,31/08/2021 18:30:00,1.41627,16.942
2038,31/08/2021 18:45:00,1.4181,16.923
2039,31/08/2021 19:00:00,1.41962,16.899
2040,31/08/2021 19:15:00,1.41768,16.88
2041,31/08/2021 19:30:00,1.4136,16.847
2042,31/08/2021 19:45:00,1.41714,16.814
2043,31/08/2021 20:00:00,1.41894,16.787
2044,31/08/2021 20:15:00,1.4165,16.759
2045,31/08/2021 20:30:00,1.41974,16.731
2046,31/08/2021 20:45:00,1.41981,16.702
2047,31/08/2021 21:00:00,1.42241,16.674
2048,31/08/2021 21:15:00,1.41802,16.644
2049,31/08/2021 21:30:00,1.41855,16.615
2050,31/08/2021 21:45:00,1.41897,16.588
2051,31/08/2021 22:00:00,1.41802,16.558
2052,31/08/2021 22:15:00,1.41859,16.53
2053,31/08/2021 22:30:00,1.41531,16.502
2054,31/08/2021 22:45:00,1.42,16.476
2055,31/08/2021 23:00:00,1.42184,16.451
2056,31/08/2021 23:15:00,1.41844,16.429
2057,31/08/2021 23:30:00,1.42279,16.403
2058,31/08/2021 23:45:00,1.41516,16.375
2059,01/09/2021 00:00:00,1.42,16.345
2060,01/09/2021 00:15:00,1.41588,16.318
2061,01/09/2021 00:30:00,1.41707,16.293
2062,01/09/2021 00:45:00,1.41684,16.269
2063,01/09/2021 01:00:00,1.41913,16.245
2064,01/09/2021 01:15:00,1.42046,16.22
2065,01/09/2021 01:30:00,1.4168,16.193
2066,01/09/2021 01:45:00,1.42023,16.166
2067,01/09/2021 02:00:00,1.42294,16.138
2068,01/09/2021 02:15:00,1.41867,16.11
2069,01/09/2021 02:30:00,1.42027,16.08
2070,01/09/2021 02:45:00,1.42203,16.05
2071,01/09/2021 03:00:00,1.41711,16.025
2072,01/09/2021 03:15:00,1.421,15.998
2073,01/09/2021 03:30:00,1.4181,15.976
2074,01/09/2021 03:45:00,1.4184,15.955
2075,01/09/2021 04:00:00,1.41482,15.931
2076,01/09/2021 04:15:00,1.41863,15.906
2077,01/09/2021 04:30:00,1.41859,15.88
2078,01/09/2021 04:45:00,1.41592,15.855
2079,01/09/2021 05:00:00,1.42142,15.836
2080,01/09/2021 05:15:00,1.42393,15.806
2081,01/09/2021 05:30:00,1.41543,15.782
2082,01/09/2021 05:45:00,1.41852,15.755
2083,01/09/2021 06:00:00,1.41375,15.73
2084,01/09/2021 06:15:00,1.41794,15.706
2085,01/09/2021 06:30:00,1.41829,15.681
2086,01/09/2021 06:45:00,1.4221,15.657
2087,01/09/2021 07:00:00,1.41615,15.639
2088,01/09/2021 07:15:00,1.4181,15.619
2089,01/09/2021 07:30:00,1.41836,15.602
2090,01/09/2021 07:45:00,1.41749,15.585
2091,01/09/2021 08:00:00,1.41836,15.572
2092,01/09/2021 08:15:00,1.41909,15.56
2093,01/09/2021 08:30:00,1.42008,15.549
2094,01/09/2021 08:45:00,1.42302,15.539
2095,01/09/2021 09:00:00,1.41997,15.53
2096,01/09/2021 09:15:00,1.41539,15.523
2097,01/09/2021 09:30:00,1.41817,15.518
2098,01/09/2021 09:45:00,1.42435,15.514
2099,01/09/2021 10:00:00,1.42107,15.512
2100,01/09/2021 10:15:00,1.42084,15.515
2101,01/09/2021 10:30:00,1.41791,15.523
2102,01/09/2021 10:45:00,1.41772,15.536
2103,01/09/2021 11:00:00,1.41752,15.543
2104,01/09/2021 11:15:00,1.42355,15.558
2105,01/09/2021 11:30:00,1.41772,15.581
2106,01/09/2021 11:45:00,1.41985,15.621
2107,01/09/2021 12:00:00,1.41398,15.657
2108,01/09/2021 12:15:00,1.41814,15.696
2109,01/09/2021 12:30:00,1.42287,15.769
2110,01/09/2021 12:45:00,1.41974,15.834
2111,01/09/2021 13:00:00,1.41691,15.897
2112,01/09/2021 13:15:00,1.41466,15.98
2113,01/09/2021 13:30:00,1.41985,16.092
2114,01/09/2021 13:45:00,1.41928,16.178
2115,01/09/2021 14:00:00,1.41691,16.278
2116,01/09/2021 14:15:00,1.41928,16.381
2117,01/09/2021 14:30:00,1.41737,16.491
2118,01/09/2021 14:45:00,1.41684,16.546
2119,01/09/2021 15:00:00,1.42027,16.627
2120,01/09/2021 15:15:00,1.41558,16.692
2121,01/09/2021 15:30:00,1.41897,16.755
2122,01/09/2021 15:45:00,1.4192,16.82
2123,01/09/2021 16:00:00,1.42054,16.883
2124,01/09/2021 16:15:00,1.42206,16.927
2125,01/09/2021 16:30:00,1.41886,17.005
2126,01/09/2021 16:45:00,1.42084,17.043
2127,01/09/2021 17:00:00,1.42119,17.1
2128,01/09/2021 17:15:00,1.41665,17.119
2129,01/09/2021 17:30:00,1.41894,17.137
2130,01/09/2021 17:45:00,1.41516,17.149
2131,01/09/2021 18:00:00,1.42,17.171
2132,01/09/2021 18:15:00,1.42065,17.18
2133,01/09/2021 18:30:00,1.42317,17.186
2134,01/09/2021 18:45:00,1.42176,17.173
2135,01/09/2021 19:00:00,1.41985,17.14
2136,01/09/2021 19:15:00,1.41932,17.088
2137,01/09/2021 19:30:00,1.41878,17.033
2138,01/09/2021 19:45:00,1.42531,16.984
2139,01/09/2021 20:00:00,1.42184,16.939
2140,01/09/2021 20:15:00,1.41955,16.894
2141,01/09/2021 20:30:00,1.41978,16.845
2142,01/09/2021 20:45:00,1.42126,16.802
2143,01/09/2021 21:00:00,1.41772,16.758
2144,01/09/2021 21:15:00,1.42443,16.714
2145,01/09/2021 21:30:00,1.42119,16.674
2146,01/09/2021 21:45:00,1.42004,16.634
2147,01/09/2021 22:00:00,1.4184,16.598
2148,01/09/2021 22:15:00,1.42226,16.563
2149,01/09/2021 22:30:00,1.4202,16.528
2150,01/09/2021 22:45:00,1.41993,16.494
2151,01/09/2021 23:00:00,1.42149,16.461
2152,01/09/2021 23:15:00,1.42039,16.429
2153,01/09/2021 23:30:00,1.41859,16.393
2154,01/09/2021 23:45:00,1.41913,16.36
2155,02/09/2021 00:00:00,1.42023,16.329
2156,02/09/2021 00:15:00,1.41829,16.296
2157,02/09/2021 00:30:00,1.42103,16.266
2158,02/09/2021 00:45:00,1.42432,16.235
2159,02/09/2021 01:00:00,1.41859,16.202
2160,02/09/2021 01:15:00,1.42233,16.171
2161,02/09/2021 01:30:00,1.41955,16.14
2162,02/09/2021 01:45:00,1.42111,16.11
2163,02/09/2021 02:00:00,1.42332,16.082
2164,02/09/2021 02:15:00,1.42283,16.055
2165,02/09/2021 02:30:00,1.42046,16.028
2166,02/09/2021 02:45:00,1.42687,16.006
2167,02/09/2021 03:00:00,1.41783,15.983
2168,02/09/2021 03:15:00,1.42641,15.962
2169,02/09/2021 03:30:00,1.42271,15.943
2170,02/09/2021 03:45:00,1.42103,15.924
2171,02/09/2021 04:00:00,1.42309,15.904
2172,02/09/2021 04:15:00,1.42145,15.886
2173,02/09/2021 04:30:00,1.42126,15.868
2174,02/09/2021 04:45:00,1.42218,15.848
2175,02/09/2021 05:00:00,1.41661,15.827
2176,02/09/2021 05:15:00,1.42031,15.81
2177,02/09/2021 05:30:00,1.4229,15.788
2178,02/09/2021 05:45:00,1.41844,15.764
2179,02/09/2021 06:00:00,1.42245,15.737
2180,02/09/2021 06:15:00,1.4192,15.71
2181,02/09/2021 06:30:00,1.4258,15.681
2182,02/09/2021 06:45:00,1.42283,15.649
2183,02/09/2021 07:00:00,1.4184,15.618
2184,02/09/2021 07:15:00,1.4271,15.585
2185,02/09/2021 07:30:00,1.4226,15.552
2186,02/09/2021 07:45:00,1.42306,15.515
2187,02/09/2021 08:00:00,1.42294,15.482
2188,02/09/2021 08:15:00,1.42149,15.454
2189,02/09/2021 08:30:00,1.42317,15.426
2190,02/09/2021 08:45:00,1.42393,15.402
2191,02/09/2021 09:00:00,1.42382,15.387
2192,02/09/2021 09:15:00,1.42824,15.376
2193,02/09/2021 09:30:00,1.42477,15.372
2194,02/09/2021 09:45:00,1.42111,15.372
2195,02/09/2021 10:00:00,1.42241,15.391
2196,02/09/2021 10:15:00,1.42596,15.421
2197,02/09/2021 10:30:00,1.42687,15.466
2198,02/09/2021 10:45:00,1.42317,15.525
2199,02/09/2021 11:00:00,1.42054,15.6
2200,02/09/2021 11:15:00,1.42214,15.679
2201,02/09/2021 11:30:00,1.4229,15.77
2202,02/09/2021 11:45:00,1.42958,15.87
2203,02/09/2021 12:00:00,1.42374,15.973
2204,02/09/2021 12:15:00,1.42317,16.082
2205,02/09/2021 12:30:00,1.42012,16.201
2206,02/09/2021 12:45:00,1.42424,16.321
2207,02/09/2021 13:00:00,1.42649,16.436
2208,02/09/2021 13:15:00,1.42351,16.558
2209,02/09/2021 13:30:00,1.42233,16.671
2210,02/09/2021 13:45:00,1.42462,16.787
2211,02/09/2021 14:00:00,1.42184,16.9
2212,02/09/2021 14:15:00,1.42176,17.002
2213,02/09/2021 14:30:00,1.42069,17.106
2214,02/09/2021 14:45:00,1.42695,17.208
2215,02/09/2021 15:00:00,1.42206,17.306
2216,02/09/2021 15:15:00,1.42241,17.394
2217,02/09/2021 15:30:00,1.42386,17.483
2218,02/09/2021 15:45:00,1.42447,17.555
2219,02/09/2021 16:00:00,1.42344,17.622
2220,02/09/2021 16:15:00,1.42485,17.681
2221,02/09/2021 16:30:00,1.42321,17.733
2222,02/09/2021 16:45:00,1.42523,17.763
2223,02/09/2021 17:00:00,1.4271,17.781
2224,02/09/2021 17:15:00,1.42432,17.787
2225,02/09/2021 17:30:00,1.42271,17.796
2226,02/09/2021 17:45:00,1.42592,17.807
2227,02/09/2021 18:00:00,1.42439,17.81
2228,02/09/2021 18:15:00,1.42267,17.809
2229,02/09/2021 18:30:00,1.42432,17.794
2230,02/09/2021 18:45:00,1.42355,17.766
2231,02/09/2021 19:00:00,1.42313,17.735
2232,02/09/2021 19:15:00,1.42855,17.69
2233,02/09/2021 19:30:00,1.4255,17.636
2234,02/09/2021 19:45:00,1.42569,17.592
2235,02/09/2021 20:00:00,1.42893,17.553
2236,02/09/2021 20:15:00,1.42603,17.519
2237,02/09/2021 20:30:00,1.42565,17.482
2238,02/09/2021 20:45:00,1.42634,17.443
2239,02/09/2021 21:00:00,1.42042,17.403
2240,02/09/2021 21:15:00,1.42596,17.366
2241,02/09/2021 21:30:00,1.42298,17.329
2242,02/09/2021 21:45:00,1.42306,17.293
2243,02/09/2021 22:00:00,1.42191,17.256
2244,02/09/2021 22:15:00,1.42077,17.217
2245,02/09/2021 22:30:00,1.4237,17.182
2246,02/09/2021 22:45:00,1.42256,17.147
2247,02/09/2021 23:00:00,1.42611,17.115
2248,02/09/2021 23:15:00,1.42462,17.077
2249,02/09/2021 23:30:00,1.42191,17.042
2250,02/09/2021 23:45:00,1.42428,17.002
2251,03/09/2021 00:00:00,1.42237,16.964
2252,03/09/2021 00:15:00,1.42039,16.926
2253,03/09/2021 00:30:00,1.42775,16.887
2254,03/09/2021 00:45:00,1.4266,16.848
2255,03/09/2021 01:00:00,1.42649,16.814
2256,03/09/2021 01:15:00,1.42336,16.775
2257,03/09/2021 01:30:00,1.42237,16.743
2258,03/09/2021 01:45:00,1.42126,16.708
2259,03/09/2021 02:00:00,1.41943,16.674
2260,03/09/2021 02:15:00,1.42405,16.641
2261,03/09/2021 02:30:00,1.42401,16.607
2262,03/09/2021 02:45:00,1.42466,16.574
2263,03/09/2021 03:00:00,1.42714,16.54
2264,03/09/2021 03:15:00,1.42428,16.512
2265,03/09/2021 03:30:00,1.42439,16.479
2266,03/09/2021 03:45:00,1.42527,16.448
2267,03/09/2021 04:00:00,1.42206,16.417
2268,03/09/2021 04:15:00,1.42569,16.385
2269,03/09/2021 04:30:00,1.42443,16.353
2270,03/09/2021 04:45:00,1.42515,16.318
2271,03/09/2021 05:00:00,1.42126,16.283
2272,03/09/2021 05:15:00,1.42416,16.247
2273,03/09/2021 05:30:00,1.42557,16.211
2274,03/09/2021 05:45:00,1.42283,16.171
2275,03/09/2021 06:00:00,1.42615,16.134
